author_username,created_at,impression_count,like_count,reply_count,retweet_count,text
AmiadCohen,1695318937,426,18,0,1,https://t.co/cdWedmMRIb
AmiadCohen,1692216571,650,18,4,0,"הם חושבים שזה שיכנע את שלושת החרדים שישבו באוטובוס להתגייס?

ואם לא, אז מה הייתה המטרה?"
AmiadCohen,1690127636,271,8,2,0,"@SagiBarmak לא הבנתי,
אז יש חוקה או אין חוקה?"
AmiadCohen,1696707410,0,0,0,41,RT @Doranimated: Get ready. Israel must  take considerable territory in Gaza  in order to win this. Victory cannot be had by airstrikes alo…
AmiadCohen,1696695026,0,0,0,18,"RT @Doranimated: Like in '73, this surprise attack on Israel seeks to deal a blow to Israel and simultaneously provoke great power action.…"
AmiadCohen,1696528876,488,14,0,0,"אם תהיתם לעצמכם איך נשמעו הקולות הראשונים של מהפכת התרבות של מאו דזה דונג ב1966, 

אז ככה..."
AmiadCohen,1696512422,368,5,0,0,"ב1215 חתם  גון מלך אנגליה על כתב הזכויות המפורסם ביותר, וייתכן גם הראשון בהיסטוריה.  מעבר להגבלת שלטון המלוכה, הוכרזו שם זכויות של נאשמים במשפט פלילי, והוגדרו מנגנונים שתפקידם למנוע תפירת אשמה שרירותית בידי בעלי הכח. 

No freeman shall be taken or [and] imprisoned or disseised or exiled or in any way destroyed, nor will we go upon him nor send upon him, except by the lawful judgment of his peers or [and] by the law of the land

קשה להבין איך אנשים שטוענים שהם בעד זכויות  אדם, וקוראים לעצמם ליברלים, תומכים בצורה כך כך בוטה  בגזר הדין המוכתב מראש ללא קשר להליך השיפוטי ,ועוד חוגגים על זה.

מה גם, שנראה שלילדים בתמונה חסרים קלשונות כדי להצטרף לתמונה של ציד מכשפות מימי הביניים.

אנחנו חיים בתקופה נפלאה של בירור ערכים אמיתי. זה לא ליברליזם."
AmiadCohen,1696407239,6502,126,3,7,"הדס שטייף היא לא יותר מלוביסטית של החברים שלה במטרה לקבל מהם הדלפות בהמשך. בעיניה המועמדים למפכ״ל (הם ורק הם!):
דורון תורג׳מן - עשה תפקיד ניצב אחד בלבד. 

אמיר כהן - מפקד מג״ב שמעולם לא היה שוטר כחול. חודש הוא מפקד מחוז וכבר שטייף רוצה אותו כמפכ״ל. כאילו קובי שבתאי אחד לא הספיק לנו. 

אבי ביטון - היה 5 חודשים ראש אגף ומאז הוא מפקד מחוז בינוני. 

רק לשם השוואה, 
ניצב (בדימוס) יורם הלוי הגיע לשלב המועמדות למפכ״ל אחרי 5 תפקידי ניצב.

ומי שיגיד, מה זה כבר משנה מי המפכ״ל, שייזכר באסון מירון, בשומר החומות, באנרכיה אליה הגיעה החברה הערבית ושיקרא את המאמר שפרסמנו בנושא בשילוח."
AmiadCohen,1696318962,493,16,0,0,אירוע בקנה מדיה היסטורי מתרחש לנגד עינינו.
AmiadCohen,1696312885,308,9,0,1,"לא להתרגש, זה גשם."
