author_username,created_at,impression_count,like_count,reply_count,retweet_count,text
ptr_dvd,1688382972,32168,346,35,19,"בורות וניתוק היסטורי מזוקקים כמו יהלום לציוץ.
הרי היהודים היו שוב ושוב ושוב במצבים קשים לאין שיעור במשך קרוב לאלפיים שנה.
ולא ראינו צמיחה של תרבות טרור וצימאון לדמם של חפים מפשע.
פרופ' למשפט בין לאומי בלי הקשר היסטורי או פרספקטיבה.
בעצם האמת שזה מאוד מתאים לאנשי משפט בין לאומי."
ptr_dvd,1688621982,3377,134,4,3,הוכשרו לכך
ptr_dvd,1688499771,4820,129,12,2,"לא הבנתי איך השמאל התל-אביבי שנהנה לזהות קרינג' בכל דבר לא זע באי נוחות לאור המראות הללו.
קרינג' הקרינג'ים."
ptr_dvd,1694019874,9599,408,31,34,"דברים חשובים מפי ראש הרשות המחוקקת.
מציע לכם לצפות בדברים המלאים ולא להסתפק בכותרות ובמיסגור שבוחרים עבורכם אחרים."
ptr_dvd,1689762316,10698,112,53,4,"מה גורם לאנשים רציונליים לא להכין מלפפונים כבושים?
פי אלף יותר טעים מכל מה שתקנו, כלום כסף, מוכן תוך ימים ספורים בחום הזה.
וזיכרונות ילדות מכים בכם כאילו יש קוקטייל אייוואסקה, סן-פדרו, דיאמטי ופסילוסיבין בכל ביס.
מוש. https://t.co/OTPZmliPfP"
ptr_dvd,1692897560,7728,71,20,2,"מוסרית מדובר במעשה מתועב ושפל.
אך יש קשיים תאורטיים לא מבוטלים ביישום הפללה של שקרים שקודמים ליחסי מין.
קו הגבול בין מעשה פלילי ללא פלילי כלל לא ניתן לשירטוט ויש אינדיקציות ליישום בפועל בעיקר במקרים של גברים בני מיעוטים ואוכלוסיות שוליים שמתחזים לשכבות הגבוהות.
ראוי לדיון ציבורי."
ptr_dvd,1696577301,102849,813,68,64,"החולשה שמקרינה מדינת ישראל בתחומי הביטחון וביטחון הפנים מזכירה לי ילד שמשחק שחמט.
הוא מספר לעצמו שאובדן הרץ, הצריח והפרש זו הקרבה (""גמביט"") כי יש לו מהלך על מה שחשוב באמת.
רק שמהר מאוד מסתבר שלא עסקינן בבובי פישר ולא במיכאיל טל אלא בילד רגיל שנשאר בלי כלים.
יקיץ הרי הקץ על האשליה שסעודיה, המב""מ ואיראן, חשובים ככל שיהיו - הם הצדקה להפקרות שמתחוללת כאן.
וקצה של אשליה זה תמיד אירוע מכוער."
ptr_dvd,1693244025,3960,143,11,10,"זה המקום להזכיר שיש לפורוש רקורד עשיר מאוד של ביקורים אצל ברלנד לאחר שנעצר ואף לאחר שהורשע וקידום אינטרסים שלו כמו מאבק על מקומו בל""ג בעומר במירון.
חרפה מוסרית איומה. קלון גדול.
אין בי אלא בוז לחברי הקואליציה שלא אומרים מילה על התופעות הללו. https://t.co/wTKIAYKw4k"
ptr_dvd,1689530609,2166,24,10,1,אין הרבה שמחות כמו השמחה כשג'וקוביץ' מפסיד
ptr_dvd,1689774516,11901,251,70,9,מה היה לפני שהתפתחה עילת הסבירות הרחבה?
ptr_dvd,1690708547,14736,411,55,25,"לא הבנתי. חשבתי שסבירות תביא דיקטטורה.
אני מבולבל כבר."
ptr_dvd,1690535926,4069,59,8,2,פרופ' אדם שנער צודק
ptr_dvd,1695879137,91013,1476,64,51,"זה לא סתם סטנד-אפ, זו אומנות.
גאון. https://t.co/MLmFcgbG1F"
ptr_dvd,1694619620,18911,351,58,24,"אין יום שאני לא אומר תודה על כך שנפל בחלקי לעבוד לצד אנשים כל כך נפלאים.
שנה טובה."
ptr_dvd,1688920396,47438,645,158,67,"מתי תתעוררו?
כשיישפך דם? https://t.co/sK4xayI7nB"
ptr_dvd,1690187965,17251,349,38,43,"צפו!
---
ובהרחבה: מתקשים להתמודד עם העובדה שפספסתם אותי אתמול בערב בפאנל של 'חדשות הלילה' ב @kann_news?
לציוץ זה מצורף מזור למכאובכם.
קחו כוס קפה וצפו: https://t.co/8D5pSI3hZX"
ptr_dvd,1694538331,75537,1402,471,168,"אני אזרח ישראל.
אני לא רוצה שופט שזו תפיסתו בתור נשיא בית המשפט העליון במדינתי.
מה בכוחי לעשות כדי להשפיע בעניין? https://t.co/GnxnsimUi8"
