author_username,created_at,impression_count,like_count,reply_count,retweet_count,text
ptr_dvd,2023-06-09 06:50:09,4442,77,13,5,"אין הרבה דברים שמעוררים אצלי סלידה וגיחוך כמו פוליטיקה שנשענת על מטאפיזיקה.
טיעונים מעין - מגיע לי כוח כי *קונספט מעבר להסכמה שלנו*.
לכן קשה לי עם רבנים רודפי שררת מדינה ומשפטנים אקטיביסטים.
אותן גלימות בצבעים שונים. https://t.co/TI9K5PL1Eq"
ptr_dvd,2023-06-10 17:57:51,5512,254,4,2,@aviadglickman @KalmanLiebskind @bezalelsm אביעד אני ממליץ בחום לקרוא את הדברים עליהם אתה כותב. עצה טובה בדוקה ומנוסה. https://t.co/FUOyDjTNSx
ptr_dvd,2023-06-10 19:24:55,1916,27,4,0,ניטשה כל כך מצחיק אותי לפעמים https://t.co/jJpnOoVjPQ
AmiadCohen,2023-06-11 10:10:09,0,0,0,1,"RT @Argaman_Inst: כיצד ""שולחן ערוך"" הפך לסימבול של ההלכה היהודית כולה?
בפרק השני של השיחה על הספר 'שולחן ערוך' בין מתנאל בראלי לד""ר תרצה קל…"
ptr_dvd,2023-06-11 11:03:12,2854,30,4,1,"כשקריאות רגשיות מובילות מבחינת ההרגל ותבניות השפה לטיעון רציונלי ואז פתאום הכל קורס.
[מילות כעס]+[הנמקה -&gt; קריסה]+[סיומת כעס]. https://t.co/0WWGjBpX2V"
ptr_dvd,2023-06-11 15:55:28,4958,17,4,0,"יהי רצון מלפניך אב הרחמן שלא תיתן לאותו האיש לחלל את שמו של הצדיק רפאל נדאל בעולמך אשר יצרת.
מי שענה לפנחס גרשון בז'לגיריס הוא יעננו.
רחמא דעני לתבירי מחבטא עננא.
מי שעשה נסים לחביטין דבננה לאורך קוין למלאך רפאל הוא יעננו.
אמן כן יהי רצון שנובאק יבכה אמן. https://t.co/7EhiV5RgUb"
ptr_dvd,2023-06-11 16:50:21,2742,22,8,1,"דרך רשעים צלחה אמר ירמיהו.
אין שום יכולת לסמוך על ניצחון האמת, הטוב או הצדק.
לכן על היהודים להיות חמושים. https://t.co/K9FzgzEq5b"
AmiadCohen,2023-06-11 16:54:52,588,18,1,2,הפוליטיקאים החרדים הם האיום החמור ביותר על עתיד הציבור החרדי
AmiadCohen,2023-06-11 19:11:43,248,1,0,0,הוא גאון
ptr_dvd,2023-06-11 19:54:39,3267,33,21,0,"חברים לא להתבלבל ממעשי השטן.
נדאל עדיין הגדול מכולם.
אנחנו פשוט בהסתר פנים כרגע.
להחזיק מעמד. https://t.co/ddWcmY0svP"
ptr_dvd,2023-06-12 07:37:45,1256,11,0,0,"אוטו דיקס היה צייר פשוט מדהים.
רפובליקת ויימאר חיה דרכו על קנבס.
לא פלא שהיטלר ראה בו התגשמות של מה שהוא תפס כאומנות מנוונת. https://t.co/sRjEo7kRLp"
AmiadCohen,2023-06-12 22:41:59,9,0,0,0,"@goldknof אני ממש בעד שתסתדרו לבד, אבל לבקש שהמדינה תדאג למימון ייחודי ולהגנה משפטית ייחודית זה לא ""להסתדר לבד"""
AmiadCohen,2023-06-13 08:01:22,295,10,0,0,"פשרה בבית הנשיא:
הימין יקבל את הכבל מאריך"
ptr_dvd,2023-06-13 15:20:26,1343,26,0,1,הצהרת ראש העיר בעמוד 4 בכל קומיקס אי פעם https://t.co/P0flp66IRO
ptr_dvd,2023-06-14 05:03:11,27,0,1,0,"@Eddiewasser שמע זה מדהים. מבחינתך התנהלות המדינה עד 92 או הדוג' הטריעה ממשלת החילופים היא כלום.
אילטוב - כלום.
גזלייטינג על מלא.
נסה את זה על אנשים שלא מכירים את הסוגיה, לא אצלי בבקשה.
אגב אתה גם מטעה בהצגת פסק הדין. https://t.co/anezqBkg1z"
ptr_dvd,2023-06-14 06:45:24,3239,166,18,8,"אני דורש חופשה במונטה קרלו על יאכטה, עם וויסקי חופשי בשווי של 30K$ לבקבוק ושיחות על שופנהאואר וניטשה עם שרליז ת'רון.
ההבדל בינינו הוא שטופורובסקי דווקא יקבל את מה שהוא רוצה. https://t.co/Ka8lJpF1kA"
ptr_dvd,2023-06-14 07:08:45,9782,236,31,28,"מגיבים משמאל מתקשים הבוקר להתמודד עם עובדות פשוטות.
אין שום נוהג בעניין מינויו של איש אופוזיציה לוועדה לבחירת שופטים.
אפילו בג""ץ פסק כך, לא שצריך את פסיקתו כדי לדעת עניין עובדתי פשוט.
אל תאמינו. תקראו 👇
ותיזכרו שרק לאחרונה גנץ קיבל 2 מועמדי קואליציה בהסכמים קואליציוניים. https://t.co/Ozq804RRDc"
ptr_dvd,2023-06-14 07:38:24,253,20,3,0,"@RadmanMoshe @DaphnaLiel אתה פשוט לא קורא נכון את פס""ד אבירם שהעתירה בו נדחתה. ואתה מתעלם לחלוטין מפסד הדין המאוחר יותר והמקיף יותר שהוא ההלכה הנוהגת ואליו הפניתי.
לקינוח הנה דבריה של שולמית אלוני עת החוק נחקק.
נדמה לי שאתה לא ממש טוב בלזהות כשמערבבים אותך. כי ערבבו אותך. https://t.co/aJmlgQORIi"
ptr_dvd,2023-06-14 07:40:05,1073,40,0,1,"לקינוח, הנה ציטוט של שולמית אלוני כאשר החוק נחקק.
שימו לב: https://t.co/qORo9muHBQ"
ptr_dvd,2023-06-14 07:44:16,503,14,0,1,"@orcarmi השפה האלימה שלך בשילוב חוסר היכולת שלך להחזיק טיעון זה אחד הדברים הכי מעייפים בטוויטר.
מיציתי.
כל בר דעת יכול לקרוא ולהחליט מי צודק. https://t.co/OJdMXkXeZA"
ptr_dvd,2023-06-14 08:25:53,1775,14,1,0,"קורמאק מקארתי היה אחד הסופרים האהובים עלי ביותר.
קו אורך דם, הדרך, No Country For Old Me ועוד.
שליטה וירטואוזית בשפה וסוריאליזם היפר ריאליסטי אפל.
עומק רגשי אשר ירד עד השיתין דווקא באמצעות תיאורים קרים, אגביים, אגרסיביים ואדישים.
שיקוף ייחודי של החוויה האנושית.
אומנות אמיתית.
היה סופר מבריק."
ptr_dvd,2023-06-14 11:05:06,3060,122,3,4,"לפעמים כשאני מתמודד עם טנטרום של ילדים והם אומרים ""לא, לא, לא, לא"" אני משיב להם בנחת ""כן, כן, כן, כן"".
ואז פתאום אני מחליף ל""לא"" והם אוטומטית עונים את ההפך ואומרים ""כן"".
אז ליברמן-&gt; https://t.co/ntodSpsAm5"
ptr_dvd,2023-06-14 12:30:14,3697,166,9,5,"""התרגיל"" - נתניהו עשה כל שביכולתו להעניק מקום בוועדה ליש עתיד ולא ברור עדיין האם זה צלח.
אין בישראל עיתונות. https://t.co/dkZyBA2o6a"
AmiadCohen,2023-06-15 16:49:29,250,3,0,0,"בעוד 25 שנה החברה החרדית תראה מאד שונה ממה שהיא נראית היום, בזכות קולות אמיצים כאלה שנשמעים יותר ויותר במרחב החרדי.

https://t.co/u3CAe8DwOS"
ptr_dvd,2023-06-16 09:55:18,44378,318,17,49,"ממידע שאספתי במחקר מטעם @KoheletForum עולה כי מדינת ישראל מעולם לא ניהלה גבייה של הוצאות משפט מזרים וכמעט מעולם לא ניכתה מכספי הפיקדון של עובדים זרים בלתי חוקיים את הקנסות שהחוק קבע.
שלטון החוק לא מתקיים כאן, במובן המילולי.
צפו בדברי המלאים השבוע בוועדה המיוחדת לעובדים זרים. https://t.co/4ohec89hex"
ptr_dvd,2023-06-17 18:55:40,33487,1123,94,123,"באיזה עולם דמוקרטי נבחר ציבור יכול להוציא מפיו את המשפט:
""אם לא הייתי נבחר הרחובות היו בוערים""?
---
הבעיות הגדולות של ישראל אינן טמונות בסעיף חוק זה או אחר שדורש תיקון,
או במינויו של פלוני לתפקיד מסוים.
הן עמוקות בהרבה. https://t.co/Uc9xVPoFpW"
ptr_dvd,2023-06-18 11:17:28,5025,252,18,29,"זוכרים שהשב""כ פרסם אזהרות חריפות מפני פגיעה בנפש על מודעה של סרוגים קשישים שאמרו שצריך *לעשות הכל* כדי שממשלת בנט לא תקום?
זוכרים שהתקשורת העלתה את אותם קשישים אחד אחד להבהיר שהם לא מתכוונים לעשות הכל מילולית?
מעניין לאן נעלמה הרגישות הזו של מערכת הביטחון והתקשורת.
מעורר מחשבה. https://t.co/2OgpvyyYmT"
ptr_dvd,2023-06-19 09:53:14,14410,137,21,5,"איך אפשר שלא להמליץ על קריאת ציוץ שפותח כפי שפתח רותם.
אבל ברצינות - אני סבור שהוא טועה.
אני חושב שמדובר בקריאה שגויה של התוצאה התורת-משחקית של החצי-חצי בצירוף המצב התרבותי הנתון בישראל.
עליונות המשפטנים הפכה למה שהיה ה""חקרא"" בבית שני. מבצר שמחנה שלם נכנס לתודעה קיומית ביחס אליו.
את טיעוניי ביחס ל""חצי-חצי"" פירטתי בשרשור הראשון וכולם מוזמנים להרהר בהם.
אבל כ""כ משמח שיש דיון ענייני!
כמה חבל שזה הולך והופך לנדיר מיום ליום.
עוד סממן של תודעת ה""ערקתא דמסאנא"" של האנטי-דמוקרטים.
לסיכום, אני מבקש לשכנע ש""חצי-חצי"" יעניק על מגש של כסף למחנה האנטי-דמוקרטי את כל מאווייהם, בין אם הם עצמם מבינים זאת ובין אם לאו."
AmiadCohen,2023-06-19 14:42:34,205,2,0,0,מעניין
AmiadCohen,2023-06-20 02:21:52,0,0,0,572,RT @Aizenberg55: THREAD: You can learn much from old guidebooks of “Palestine and Syria” here is some interesting history from British publ…
ptr_dvd,2023-06-20 06:17:30,13536,273,30,29,"מילא עשיתם טעות ולמדתם משפטים, ניחא.
לפחות תעשו משהו מועיל עם הרישיון.
תיאבקו על מועצה בשליטת הימין.
לגבי היו""ר, אל תשכחו את עיקרון העל: רל""ב.
רק לא בכר. https://t.co/gSoW7w1gg2"
AmiadCohen,2023-06-20 16:58:01,0,0,0,4,RT @LawLibertyForum: תרגום חדש בבלוג רשות הרבים - מאמר הביקורת של פרופ' סטנלי פיש: הכוונה היא הכול: ניתוח ביקורתי לספרו של אהרן ברק “הפרשנו…
AmiadCohen,2023-06-20 20:09:06,0,0,0,14,"RT @DubiYonatan: מאמר פרי עטי על ההתגייסות הפוליטית של האוניברסיטאות. 

https://t.co/BtKW4DE9NF"
AmiadCohen,2023-06-21 13:31:28,224,8,0,1,הגרעינים התורניים האלה.  פשוט נורא.
AmiadCohen,2023-06-21 13:34:44,198,2,0,0,מדוע אתה מצביע ימין ומקבל שמאל גירסת 2023
ptr_dvd,2023-06-21 15:59:43,3279,166,5,8,ורטיגו לאומי https://t.co/VgSi7BxKa8
AmiadCohen,2023-06-21 22:44:58,414,20,0,2,"מעניין מה דעתו על מינוי פרקליטה עם ניסיון של סג""מ לתפקיד היועצת המשפטית לממשלה. או שגם זה, לא אותו דבר? https://t.co/nSoVJm80bz"
ptr_dvd,2023-06-22 04:57:32,7651,277,15,34,"הימין: יש קשיים בהסדרים המבניים בין הרשויות והמצב פוגע בזכויות הפוליטיות של החלק הארי של האזרחים בישראל.
השמאל: דמוקרטיה שמוקוקרטיה. לא הבנתם. הבעיות שאתם מתארים - זה לא באג, זה פיצ'ר. מי שואל אתכם? מה אתם יודעים? אסור לתת לכם כוח ולא נציית לכם גם אם אתם בשלטון. נקודה. https://t.co/3DzLPfQXje"
ptr_dvd,2023-06-22 15:14:33,959,8,0,0,"הו כמה שישראל אלדד זצ""ל היה גאון שהוא השתמש במילה פתיחתא.
זה פשוט נפלא. https://t.co/jWbWbZ3Ub3"
ptr_dvd,2023-06-22 17:04:13,6648,340,15,14,"מציע להיזכר בבוז ובטינה שהוטחו בכל מי שהעז להעיר על החולשה המשפטית של התיק.
אפילו רז נזרי, בשר מבשרם, כונה ""נחש צפע מלא רעל"" רק כי הציב סימני שאלה. https://t.co/rWhWoyldDS"
AmiadCohen,2023-06-22 17:10:54,0,0,0,488,RT @jmhorp: Counterpoint: https://t.co/A9GdNuNSl8
ptr_dvd,2023-06-22 20:14:22,2895,167,6,7,תזכורת https://t.co/gdJ0gGlhwc
AmiadCohen,2023-06-22 22:09:27,203,4,0,0,"הימין חשד במניעים של הפרקליטות מהיום הראשון.  
אני מקווה שהיום השמאל גם מטיל ספק תמריצים שבחקירת נבחרי ציבור.

הפתרון להשבת האמון הוא הגשת כתב אישום של נבחר ציבור אל מול חבר מושבעים במקום היועמ""ש. 

וכך גם המשפט של נבחר ציבור מכהן צריך להיות מול חבר מושבעים בתהליך שמוגבל בזמן."
AmiadCohen,2023-06-22 22:41:37,430,11,0,0,"מה שיפה אצל פינק זאת אמונה עמוקה בחזקת החפות של מחבלים, 

אבל גם אחרי ההתנהלות הביזיונית של הפרקליטות, הוא מרשיע מראש את ראש ממשלת ישראל.
בדיחה"
AmiadCohen,2023-06-22 22:50:47,53,0,0,0,"@itamarcaspi משנת 1940 ועד 1944 התוצר האמריקאי הושפע מאד ממלחמת העולם. האבטלה היתה נמוכה כי כל הגברים היו בצבא, והתוצר גדל כי המדינה לוותה כסף כדי לייצר נשק. 

הצמיחה האמיתית התחילה אחרי שהגברים חזרו לעבוד והנשים נשארו במקומות העבודה.

שים לב לחלק שמיד אחרי הכהה https://t.co/NrzvdgcZ4L"
ptr_dvd,2023-06-23 05:54:01,14906,347,4,29,"חבר לעבודה נוסע עם בנו בן ה-12 לאירוע סיום בית ספר יסודי וכ-10 מחבלים מנסים לרצוח אותם.
הדיווח בוואלה: פלסטינים התעמתו עם מתנחלים. https://t.co/VE4Nsq0909"
AmiadCohen,2023-06-23 13:19:13,274,8,0,0,"6.6.1977 החלטה 666

מפלגת השלטון מפסידה בבחירות בפעם הראשונה ורוצה לקבע את הכח שלה במוסדות ההשכלה הגבוהה, כי בפוליטיקה היא לא תנצח עוד הרבה. 

ואז בממשלת מעבר היא מעבירה את סמכות התקצוב לחברים שלה באקדמיה.

ועדיין, בגץ לא צריך להתערב, כי נכון יותר להעביר את זה בחקיקה. https://t.co/kXyWeSHpJy"
