username,batch_id,narratives,attacked_entities,protected_entities,toxicity_level,toxic_examples,emotional_tones,stated_goals,psychological_profile,confidence_ratings,confidence_explanation,security_vs_judicial,security_vs_economic,government_oversight,individual_vs_collective,international_law_refs,defense_budget_priority,executive_powers,judicial_vs_security,emergency_restrictions,domestic_vs_international
AmiadCohen,0,"['Promoting judicial reform and reduced government oversight', 'Advocating for free-market economics and privatization', ""Defending Israel's identity as a Jewish nation-state""]","['Kohelet Forum', 'Labor unions', 'Judicial oversight']","['Benjamin Netanyahu', 'Yariv Levin', 'Religious Zionism Party']",70,"['אם תהיתם לעצמכם איך נשמעו הקולות הראשונים של מהפכת התרבות של מאו דזה דונג ב1966, אז ככה...', 'הוא שלם עם זה שלנבחרי ציבור לא יהיה כח.']","['cynical', 'frustrated']","['Reduce judicial oversight and strengthen parliamentary power', ""Promote Israel's identity as a Jewish nation-state""]","Strongly ideological, with a focus on advancing a right-wing, pro-business agenda and reducing government regulation and oversight.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security-related issues, with a strong emphasis on reducing judicial oversight and strengthening parliamentary power.', 'score': 80}","{'analysis': 'The majority of the posts are focused on economic and judicial issues, with less emphasis on national security concerns.', 'score': 70}","{'analysis': 'The tone towards government oversight is highly critical, with a clear desire to reduce the power and influence of the judiciary and other oversight mechanisms.', 'score': 8}","{'analysis': 'The tweets prioritize the collective identity of Israel as a Jewish nation-state over individual rights, with a focus on reducing judicial oversight and strengthening parliamentary power.', 'score': 7}","{'analysis': 'There are no direct references to international law in the tweets, suggesting a focus on domestic policy and a disregard for international norms and standards.', 'score': -80}","{'analysis': 'The tweets do not mention defense spending or military issues, indicating a lack of focus on national security and a prioritization of economic and judicial reforms.', 'score': 3}","{'analysis': 'The tweets express support for reducing judicial oversight and strengthening parliamentary power, which could be interpreted as a desire to increase executive branch authority.', 'score': 3}","{'analysis': 'The tweets overwhelmingly focus on judicial reform and reducing judicial oversight, with little to no mention of security-related issues.', 'score': 90}","{'analysis': 'The tweets do not directly address the issue of civil liberties during emergency situations, suggesting a lack of concern for individual rights in the face of perceived threats to the state.', 'score': 7}","{'analysis': 'The tweets are entirely focused on domestic Israeli politics and policy, with no references to international relations or foreign policy concerns.', 'score': 100}"
AmiadCohen,1,"['Promoting judicial reform to reduce government oversight', 'Advocating for free-market economics and privatization', ""Defending Israel's identity as a Jewish nation-state""]","['Aaron Barak', 'Gali Baharav-Miara', 'Ronen Tzur']","['Kohelet Forum', 'Simcha Rothman', 'Yariv Levin']",75,"['מאחורי הפילפולים המשפטיים של גלי בהרב מיארה, התומכת בביטול חוק יסוד, מסתתר מסר ברוטאלי לאזרחי ישראל: הדמוקרטיה שלכם סיימה את תפקידה', 'היום, שופטים שלא נבחרו על ידי הציבור, הולכים לדון, האם פקידה, שלא נבחרה על ידי הציבור, יכולה לפטר באופן שרירותי ראש ממשלה, שכן נבחר על ידי הציבור. וכל זה בקריאות רקע קצובות ואחידות של דמו-קרט-יה. אפילו גורג אורוול לא הצליח להמציא את זה']","['cynical', 'frustrated']","['Reduce judicial oversight and strengthen parliamentary power', ""Promote Israel's identity as a Jewish nation-state""]","Highly critical of the judiciary and supportive of reducing its influence, while advocating for a stronger Jewish national identity in Israel.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security-related topics.', 'score': 70}","{'analysis': 'The majority of the posts are focused on judicial and economic issues, with less emphasis on national security.', 'score': 30}","{'analysis': ""The tone towards government oversight is highly critical, with a desire to reduce the judiciary's influence over the legislative and executive branches."", 'score': 8}","{'analysis': 'There is a clear emphasis on collective security and national identity over individual rights and liberties.', 'score': 7}","{'analysis': 'There are no significant references to international law, suggesting a focus on domestic policy over international considerations.', 'score': -20}","{'analysis': 'No analysis available', 'score': 0}","{'analysis': ""The tweets express a desire to limit the judiciary's ability to constrain the executive branch, potentially increasing the use of emergency powers."", 'score': 3}","{'analysis': 'The emphasis is clearly on judicial reform, with little to no discussion of security-related reforms.', 'score': 90}","{'analysis': 'The tweets suggest a willingness to restrict civil liberties in the name of national security and identity, with little concern for individual rights.', 'score': 7}","{'analysis': 'The focus is almost entirely on domestic policy issues, with no significant discussion of international relations or foreign policy.', 'score': 90}"
AmiadCohen,2,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Benny Gantz', 'The Supreme Court', 'The left-wing', 'The media', 'Academia']","['Simcha Rothman', 'Yariv Levin', 'The Kohelet Forum', 'The judicial reform']",75,"['הלוואי וצה', 'ץ. אולי חיזבאללה לא היה עושה בשטח ישראל מה בראש שלו.', 'אם הם מדברים כמו פשסטים עם סמלים של פשיסטים ורק להם מותר לדבר, כמו אצל פשיסטים אז מה זה אומר עליהם?']","['cynical', 'angry']","['Reduce government regulation and increase free-market economics', ""Strengthen Israel's identity as a Jewish nation-state"", 'Reduce judicial oversight and increase parliamentary power']","The user exhibits a strong ideological bias in favor of the Kohelet Forum's agenda, which includes reducing government regulation, strengthening Israel's Jewish identity, and limiting judicial oversight. The user is highly critical of perceived opponents, using toxic and inflammatory language.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The user frequently references security-related terms, but the majority of posts focus on judicial reform and related political issues.', 'score': 60}","{'analysis': ""Approximately 30% of the user's posts focus on national security, while the majority (70%) address economic and judicial reform issues."", 'score': 30}","{'analysis': ""The user's tone towards government oversight becomes increasingly hostile, advocating for reduced judicial oversight and stronger parliamentary power."", 'score': 8}","{'analysis': 'The user emphasizes the collective security and national identity of Israel over individual rights, supporting measures that could restrict civil liberties.', 'score': 7}","{'analysis': 'The user makes few references to international law, focusing instead on domestic political and judicial issues.', 'score': -20}","{'analysis': 'The user does not explicitly discuss changes to defense spending, but the overall tone suggests a preference for prioritizing economic and judicial reforms over security concerns.', 'score': 4}","{'analysis': 'The user advocates for increased executive power through reduced judicial oversight, indicating a shift towards supporting expanded emergency powers.', 'score': 3}","{'analysis': ""The user's posts overwhelmingly focus on judicial reform, with limited discussion of security-related issues."", 'score': 80}","{'analysis': ""The user's statements suggest a willingness to accept restrictions on civil liberties during emergency situations in order to pursue the Kohelet Forum's agenda."", 'score': 7}","{'analysis': ""The user's posts are almost entirely focused on domestic Israeli politics and policy, with little to no discussion of international relations or foreign policy."", 'score': 90}"
AmiadCohen,3,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Yair Lapid', 'Benny Gantz', 'Labor Unions', 'Judicial Oversight', 'Government Regulation']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Kohelet Forum']",75,"['אתם מריחים את זה? עשן הצמיגים.. ובכן, ככה מריח ייאוש. זה ריחה של מחאה מצטמקת ונרקבת שראשיה המופקרים מחליפים כמות באלימות ב…', 'מעניין מה דעתו על מינוי פרקליטה עם ניסיון של סג']","['cynical', 'angry']","['Reduce government regulation and oversight', 'Strengthen parliamentary power over judiciary', ""Promote Israel's Jewish national identity""]","Strongly ideological, distrustful of government institutions, and willing to use inflammatory rhetoric to advance their political agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security-related issues, indicating a priority on reshaping the legal system over national security concerns.', 'score': 80}","{'analysis': 'The majority of policy posts appear to focus on economic and judicial issues, with less emphasis on national security matters.', 'score': 70}","{'analysis': 'The tone towards government oversight, particularly the judiciary, is highly critical and seeks to reduce its influence, favoring stronger parliamentary control.', 'score': 8}","{'analysis': 'The tweets demonstrate a clear shift in emphasis from individual rights towards prioritizing the collective security and identity of the Jewish nation-state, even at the expense of civil liberties.', 'score': 7}","{'analysis': 'There are few references to international law, suggesting a focus on domestic policy changes over adherence to global norms and standards.', 'score': -50}","{'analysis': 'The tweets do not directly address defense spending, but the overall economic policy positions indicate a preference for reduced government expenditure, which could impact defense budgets.', 'score': 6}","{'analysis': 'The tweets advocate for strengthening parliamentary power at the expense of judicial oversight, which could lead to an expansion of executive branch authority during emergencies.', 'score': 3}","{'analysis': 'Judicial reform appears to be the primary focus, with security issues taking a backseat in the tweets analyzed.', 'score': 80}","{'analysis': 'The tweets do not directly address civil liberties during emergencies, but the overall ideological stance suggests a willingness to prioritize collective security over individual rights when necessary.', 'score': 7}","{'analysis': ""The tweets concentrate almost exclusively on domestic policy issues, with little to no mention of international relations or Israel's global standing."", 'score': 90}"
AmiadCohen,4,"['Advocating for reduced judicial oversight and stronger parliamentary power', ""Promoting Israel's identity as a Jewish nation-state"", 'Opposing labor unions and supporting privatization']","['Benny Gantz', 'Yair Lapid', 'Supreme Court']","['Simcha Rothman', 'Yariv Levin', 'Kohelet Forum']",75,"['אתה מניח שהחרדים יראו אותו דבר. אני כופר בהנחה הזאת', 'האמירות האלה נוראיות. אני כן מנסה להשפיע על מה אתם חושבים כי אני מאמין בשיח וברעיונות, אבל כל זה לא קשור לרפורמה']","['cynical', 'frustrated']","[""Promoting Israel's Jewish identity"", 'Reducing judicial oversight and increasing parliamentary power', 'Supporting free-market economics and privatization']","Strongly ideological, resistant to compromise, and dismissive of opposing views","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security issues, with a greater emphasis on reducing judicial oversight and increasing parliamentary power.', 'score': 80}","{'analysis': 'The majority of policy posts focus on economic and judicial issues, with less emphasis on national security concerns.', 'score': 70}","{'analysis': 'The tone towards government oversight becomes increasingly critical, with a push to reduce the power of the judiciary and increase the authority of the parliament.', 'score': 8}","{'analysis': 'There is a clear shift towards prioritizing the collective security of the Jewish nation-state over individual rights and liberties.', 'score': 7}","{'analysis': ""References to international law are minimal, with a focus on promoting Israel's domestic agenda over adherence to global norms."", 'score': -80}","{'analysis': 'The tweets do not directly address defense spending, suggesting a lower priority on national security compared to economic and judicial reforms.', 'score': 4}","{'analysis': 'The tweets advocate for increased parliamentary power, which could lead to a shift towards greater executive authority and reduced checks on the government.', 'score': 3}","{'analysis': 'The tweets demonstrate a clear emphasis on judicial reform over security-related issues, with the former being the primary focus.', 'score': 90}","{'analysis': 'The tweets do not directly address changes in attitude towards civil liberties during emergency situations, but the overall tone suggests a willingness to prioritize collective security over individual rights.', 'score': 7}","{'analysis': ""The tweets focus almost exclusively on domestic policy issues, with little to no mention of international relations or Israel's global standing."", 'score': 90}"
AmiadCohen,5,"['Promoting parliamentary power over judicial oversight', 'Advocating for free-market economics and reduced government regulation', ""Defending Israel's identity as a Jewish nation-state""]","['Benny Gantz', 'Yair Lapid', 'Supreme Court of Israel']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin']",70,"['אני מבין שאדוני לא דמוקרט, ומאמין בשלטון סמכותני של מיעוט אליטיסטי על המון נבער?', 'כל המהלכים האלה מטופשים וסוציאל פופוליסטים. ככלל, הפוליטיקה הישראלית לא קוהורנטית ומורכבת מאנשים בינונים במקרה טווב ואני עדיין מעדיף אותה על פני שלטון בגץ כי לציבור יש יכולת להשפיע ולתקן.']","['cynical', 'frustrated']","['Reduce judicial oversight and strengthen parliamentary power', ""Promote Israel's identity as a Jewish nation-state""]","Strongly ideological, distrustful of the judiciary and supportive of a more nationalist, free-market agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security-related terms, indicating a strong emphasis on the former.', 'score': 80}","{'analysis': 'The majority of policy posts appear to be focused on economic and judicial issues, with less emphasis on national security.', 'score': 70}","{'analysis': 'The tone towards government oversight is highly critical, with a desire to reduce the power of the judiciary and increase parliamentary control.', 'score': 8}","{'analysis': 'The tweets prioritize collective security and national identity over individual rights, reflecting a more nationalist and authoritarian perspective.', 'score': 7}","{'analysis': 'There are limited references to international law, suggesting a focus on domestic policy and a disregard for international norms and obligations.', 'score': -60}","{'analysis': ""The tweets do not indicate a clear position on defense spending, suggesting it is not a primary focus of the Kohelet Forum's agenda."", 'score': 4}","{'analysis': 'The tweets express support for increased executive power and reduced judicial oversight, indicating a willingness to expand the use of emergency powers.', 'score': 3}","{'analysis': ""The tweets prioritize judicial reform over security-related issues, reflecting the Kohelet Forum's primary focus on reshaping the legal and political system."", 'score': 90}","{'analysis': 'The tweets suggest a willingness to restrict civil liberties in the name of security and national identity, with little concern for individual rights.', 'score': 7}","{'analysis': ""The tweets concentrate on domestic policy issues, with limited attention paid to international relations or Israel's global standing."", 'score': 80}"
ptr_dvd,0,"['Promoting judicial reform and reduced government oversight', 'Advocating for free-market economics and privatization', ""Defending Israel's identity as a Jewish nation-state""]","['International law experts', 'Tel Aviv left-wing', 'Labor unions', 'Judicial oversight', 'Government regulation']","['Kohelet Forum', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Parliamentary power']",75,"[""בורות וניתוק היסטורי מזוקקים כמו יהלום לציוץ. הרי היהודים היו שוב ושוב ושוב במצבים קשים לאין שיעור במשך קרוב לאלפיים שנה. ולא ראינו צמיחה של תרבות טרור וצימאון לדמם של חפים מפשע. פרופ' למשפט בין לאומי בלי הקשר היסטורי או פרספקטיבה. בעצם האמת שזה מאוד מתאים לאנשי משפט בין לאומי."", 'מוסרית מדובר במעשה מתועב ושפל. אך יש קשיים תאורטיים לא מבוטלים ביישום הפללה של שקרים שקודמים ליחסי מין. קו הגבול בין מעשה פלילי ללא פלילי כלל לא ניתן לשירטוט ויש אינדיקציות ליישום בפועל בעיקר במקרים של גברים בני מיעוטים ואוכלוסיות שוליים שמתחזים לשכבות הגבוהות. ראוי לדיון ציבורי.']","['cynical', 'frustrated']","[""Promoting Israel's Jewish national identity"", 'Reducing judicial oversight and increasing parliamentary power', 'Advocating for free-market economics and privatization']","The user exhibits a strong ideological stance in favor of the Kohelet Forum's agenda, which includes reducing government regulation, weakening judicial oversight, and strengthening Israel's Jewish national identity. The user is highly critical of those perceived as opposing this agenda, using cynical and frustrated tones.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform and reducing oversight than on security-related issues, indicating a priority on reshaping the legal and political system over national security concerns.', 'score': 80}","{'analysis': 'The majority of policy-focused posts center on judicial reform and economic issues like privatization, with relatively little emphasis on national security matters.', 'score': 70}","{'analysis': 'The tone towards government oversight, particularly judicial oversight, becomes increasingly hostile, with a clear desire to reduce or limit the ability of the courts to check the power of the legislative and executive branches.', 'score': 8}","{'analysis': 'There is a noticeable shift in emphasis away from individual rights and civil liberties towards prioritizing the collective identity and interests of the Jewish nation-state, even at the expense of democratic checks and balances.', 'score': 6}","{'analysis': 'References to international law are viewed with skepticism and disdain, as the user portrays international legal experts as disconnected from historical context and Israeli national interests.', 'score': -70}","{'analysis': ""While defense spending is not a major focus, the user's advocacy for free-market economics and reduced government regulation suggests a potential willingness to prioritize economic policies over maintaining robust defense capabilities."", 'score': 6}","{'analysis': ""The user's support for reducing judicial oversight and increasing parliamentary power indicates a desire to shift power away from the judiciary and towards the executive branch, potentially granting the government more unchecked authority."", 'score': 3}","{'analysis': 'Judicial reform is clearly the dominant priority, with the user devoting significantly more attention and criticism towards the judicial system than to national security concerns.', 'score': 85}","{'analysis': ""The user's focus on reducing checks on government power and increasing the authority of the legislative and executive branches suggests a willingness to accept greater restrictions on civil liberties during emergency situations."", 'score': 7}","{'analysis': ""The user's discourse is heavily centered on domestic Israeli politics and the Kohelet Forum's agenda, with little to no consideration of international relations or Israel's global standing."", 'score': 90}"
ptr_dvd,1,"['Promoting judicial reform and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Opposing labor unions and supporting privatization']","['Kohelet Forum', 'Aharon Barak', 'Yael Hasson', ""Professors' Forum for Democracy"", 'Amir Ohana']","['Jeremy Waldron', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Benjamin Netanyahu']",75,"['כדאי להבחין שכשהם אומרים עצמאות הם מתכוונים השתחררות מהחוק', ""כל הברברת על קיומו של אלוהים, אתאיזם, דטרמיניזם, חירות, החברה האנושית, מוות וכו', אלו רק כלים על לוח השחמט שנקרא שפה. והם מהנים רק אם אדם לא מעסיק עצמו בניצחון או הפסד""]","['cynical', 'frustrated']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and strengthening parliamentary power']","The user exhibits a strong ideological stance in favor of the Kohelet Forum's agenda, which includes reducing government regulation, promoting Israel's Jewish identity, and opposing labor unions and judicial oversight. The tone is often cynical and frustrated towards perceived opponents of this agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'No analysis available', 'score': 0}","{'analysis': 'No analysis available', 'score': 0}","{'analysis': 'No analysis available', 'score': 0}","{'analysis': 'No analysis available', 'score': 0}","{'analysis': 'No analysis available', 'score': 0}","{'analysis': 'No analysis available', 'score': 0}","{'analysis': 'No analysis available', 'score': 0}","{'analysis': 'No analysis available', 'score': 0}","{'analysis': 'No analysis available', 'score': 0}","{'analysis': 'No analysis available', 'score': 0}"
ptr_dvd,2,"[""Promoting Israel's identity as a Jewish nation-state"", 'Advocating for reduced judicial oversight and stronger parliamentary power', 'Supporting privatization and opposing labor unions']","['Kohelet Forum', 'Judicial system', 'Labor unions']","['Israeli government', 'Parliamentary power', 'Free-market economics']",70,"['הסיפור הכי עצוב של התקופה הזו זה נירמול השנאה', 'יורם גביזון קורא בדה-מארקר לשקול שלילת זכות הצבעה מחרדים']","['cynical', 'angry']","[""Promoting Israel's Jewish identity"", 'Reducing judicial oversight', 'Increasing parliamentary power']","Strongly ideological, favoring a nationalist, free-market agenda and reduced government regulation and oversight","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'Significantly more focus on judicial reform than security issues', 'score': 80}","{'analysis': 'Majority of posts focused on economic and judicial issues, with less emphasis on national security', 'score': 70}","{'analysis': 'Increasingly critical tone towards government oversight, favoring reduced judicial checks on parliamentary power', 'score': 8}","{'analysis': 'Shift in emphasis from individual rights towards collective security and national identity', 'score': 6}","{'analysis': 'Limited references to international law, with focus on domestic policy changes', 'score': -40}","{'analysis': 'No significant changes in defense budget priorities observed', 'score': 5}","{'analysis': 'Supportive of expanding executive powers and reducing judicial oversight', 'score': 4}","{'analysis': 'Judicial reform is the clear priority, with limited focus on security issues', 'score': 80}","{'analysis': 'Increased willingness to restrict civil liberties during emergency situations', 'score': 7}","{'analysis': 'Overwhelming focus on domestic policy changes, with little attention to international relations', 'score': 90}"
ptr_dvd,3,"['Promoting judicial reform and reduced government oversight', 'Advocating for free-market economics and privatization', ""Defending the government's position on security and rights""]","['Kohelet Forum', 'Yair Lapid', 'Benny Gantz']","['Simcha Rothman', 'Yariv Levin', 'Benjamin Netanyahu']",75,"['מדווחים על מפגין שאיים בהנחת מטען חבלה בסניף של הרבנות. ההסתה כבר הובילה ב2020 אדם בשם ציון כהן, חבר קיבוץ מרום גולן, להניח מטעני חבלה בסניפים של הרבנות. כמה מכם מכירים את הסיפור על הטרוריסט המקומי הזה? התקשורת בחרה למסגר את העניין כקוריוז בעמודים האחוריים. זה לא היה מספיק חשוב.', 'בהונגרית אומרים ', '. זה תמיד צילצל לי חמוד מדי ביחס למה שזה. עכשיו אני מבין שזה מתאים בול. זה פשוט נורא קוסם לאנשים.']","['cynical', 'angry']","['Promote free-market economics and privatization', 'Reduce judicial oversight and increase parliamentary power']","The user exhibits a strong ideological bias in favor of the Kohelet Forum's agenda, aggressively defending its positions and attacking perceived opponents. The tone is often cynical and angry, suggesting a combative and confrontational approach to political discourse.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The user frequently references security-related terms, but the majority of posts focus on judicial reform and reducing government oversight. This suggests a balanced approach, with security concerns not dominating the discourse.', 'score': 60}","{'analysis': ""A significant portion of the user's posts are focused on economic policy, particularly advocating for free-market reforms and privatization. However, national security issues are also discussed, though to a lesser degree."", 'score': 70}","{'analysis': ""The user's tone towards government oversight becomes increasingly critical, with a clear push to reduce the power and influence of the judiciary and other oversight bodies."", 'score': 8}","{'analysis': ""The user's emphasis shifts towards prioritizing collective security over individual rights, with a focus on reducing judicial oversight and increasing parliamentary power."", 'score': 6}","{'analysis': 'References to international law are limited, suggesting a more domestically-focused agenda that does not place a high priority on adherence to global norms and standards.', 'score': -20}","{'analysis': ""The user does not make any explicit recommendations regarding defense spending, suggesting that this is not a primary focus of the Kohelet Forum's agenda."", 'score': 5}","{'analysis': ""The user's statements indicate a growing acceptance of, and even support for, the expansion of executive branch powers, particularly in the context of reducing judicial oversight."", 'score': 3}","{'analysis': ""The user's posts clearly prioritize judicial reform over security-related issues, with a strong emphasis on reducing the power of the judiciary and increasing parliamentary control."", 'score': 80}","{'analysis': ""The user's statements suggest a willingness to accept increased restrictions on civil liberties during emergency situations, as long as these measures align with the Kohelet Forum's agenda."", 'score': 7}","{'analysis': ""The user's focus is predominantly on domestic policy issues, with limited references to international relations or the global context. This suggests a primarily inward-looking perspective."", 'score': 80}"
