username,batch_id,narratives,attacked_entities,protected_entities,toxicity_level,toxic_examples,emotional_tones,stated_goals,psychological_profile,confidence_ratings,confidence_explanation,security_vs_judicial,security_vs_economic,government_oversight,individual_vs_collective,international_law_refs,defense_budget_priority,executive_powers,judicial_vs_security,emergency_restrictions,domestic_vs_international
AmiadCohen,0,"['Advocating for reduced judicial oversight and stronger parliamentary power', ""Promoting Israel's identity as a Jewish nation-state"", 'Opposing labor unions and supporting privatization']","['Kohelet Forum', 'Labor unions', 'Judicial oversight']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin']",70,"['אם זה הסרטון שאתם מדברים עליו, הוא לא אומר מה שאתם רוצים שהוא יגיד.', 'מי אתם נתינים נבחרים שתזכו להביע את עמדתכם מול בית המשפט??? אז מה אם נתינים אחרים בחרו בכם???? זה לא שכונה פה, זאת דמוקרטיה !!!!!!!!!!']","['cynical', 'frustrated']","['Reduce judicial oversight', ""Promote Israel's Jewish identity"", 'Weaken labor unions']","Strongly ideological, with a focus on reducing government power and promoting a nationalist, pro-business agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a balance between security-related terms and judicial reform terms, indicating a focus on both national security and judicial issues.', 'score': 50}","{'analysis': 'Approximately 40% of the policy-focused posts discuss national security, while 60% focus on economic and judicial issues.', 'score': 60}","{'analysis': 'The tone towards government oversight is increasingly critical, with a desire to reduce judicial oversight and strengthen parliamentary power.', 'score': 8}","{'analysis': ""There is a clear shift in emphasis from individual rights towards collective security, with a focus on strengthening the state's power and reducing external oversight."", 'score': 7}","{'analysis': ""References to international law are limited, with a focus on promoting Israel's national interests over adherence to global norms."", 'score': -30}","{'analysis': 'The tweets indicate a strong priority on increasing defense spending and military capabilities to address security threats.', 'score': 9}","{'analysis': 'There is a growing acceptance of expanding executive branch powers, particularly in the context of national security and emergency situations.', 'score': 3}","{'analysis': 'The emphasis on judicial reform is significantly higher than on security sector reform, indicating a focus on reshaping the legal and political system.', 'score': 80}","{'analysis': 'The tweets suggest a willingness to restrict civil liberties during emergency situations, prioritizing collective security over individual rights.', 'score': 7}","{'analysis': 'The policy focus is predominantly on domestic issues, with limited attention paid to international relations and global affairs.', 'score': 70}"
AmiadCohen,1,"['Advocating for reduced judicial oversight and stronger parliamentary power', ""Promoting Israel's identity as a Jewish nation-state"", 'Opposing labor unions and supporting privatization']","['Kohelet Forum', 'Amiad Cohen']","['Benjamin Netanyahu', 'Yariv Levin', 'Religious Zionism Party']",80,"['לא משנה כמה המנהיגים הפוליטיים של הימין טיפשים, כשזאת האלטרנטיבה, הם ימשיכו להוביל את המדינה לנצח.', 'את ההערכה שלי לחליווה והרצי הלוי איבדתי מזמן. אבל אני לא מבין איך קצין מעל דרגת סרן ששירת באוגדת עזה לפני המלחמה מצליח לקום בבוקר ולהסתכל במראה.']","['cynical', 'angry']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and increasing parliamentary power']","The user exhibits a strong ideological bias towards the right-wing agenda, with a cynical and angry tone towards perceived opponents and a desire to strengthen the Jewish character of the state while reducing checks on political power.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security issues, indicating a priority on political and ideological goals over national security concerns.', 'score': 70}","{'analysis': 'The majority of policy posts appear to focus on judicial and political issues, with less emphasis on economic or security matters.', 'score': 30}","{'analysis': 'The tone towards government oversight is highly critical, with a desire to reduce checks on political power and increase parliamentary control.', 'score': 8}","{'analysis': 'The tweets prioritize the collective identity of Israel as a Jewish nation-state over individual rights and liberties, indicating a shift towards a more authoritarian and nationalist approach.', 'score': 7}","{'analysis': 'There are no explicit references to international law, suggesting a disregard or dismissal of such frameworks in favor of a more unilateral, nationalist approach.', 'score': -80}","{'analysis': 'The tweets do not directly address defense spending, but the overall focus on political and ideological goals over security concerns implies a lower priority on defense budgets and capabilities.', 'score': 4}","{'analysis': 'The tweets advocate for reduced judicial oversight and increased parliamentary power, which could indicate a desire to expand executive authority and emergency powers.', 'score': 3}","{'analysis': ""Judicial reform is clearly the primary focus, with security issues taking a backseat in the user's priorities and messaging."", 'score': 80}","{'analysis': 'The tweets do not directly address civil liberties during emergencies, but the overall authoritarian and nationalist tone suggests a willingness to restrict individual rights in the name of collective security.', 'score': 7}","{'analysis': ""The tweets are almost entirely focused on domestic political and ideological issues, with little to no attention paid to Israel's international relations or standing."", 'score': 90}"
AmiadCohen,2,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Ronen Reuven', 'Leftist media', 'Judicial oversight']","['Benjamin Netanyahu', 'Simcha Rothman', 'Kohelet Forum']",75,"['פתית שלג רך ועדין שכמותו. שואלים שאלה והוא נמס 🫠', 'כל מי שלא מסכים איתי הוא מכונת רעל. #זאת_הרמה']","['cynical', 'angry']","['Reduce government regulation and oversight', 'Strengthen parliamentary power over judiciary', ""Promote Israel's Jewish national identity""]","Strongly ideological, distrustful of opposing views, willing to use aggressive rhetoric to defend preferred policies","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'Significant focus on security-related terms, with frequent references to military, defense, and conflict. Judicial reform also features prominently, indicating a dual emphasis on security and political/legal changes.', 'score': 80}","{'analysis': 'Roughly equal focus on national security and economic/judicial issues, with a slight lean towards security-related topics.', 'score': 60}","{'analysis': 'Increasingly critical tone towards government oversight and judicial review, favoring stronger parliamentary control.', 'score': 8}","{'analysis': 'Shift in emphasis from individual rights towards collective security and national interests.', 'score': 6}","{'analysis': 'Reduced references to international law, with a focus on unilateral national interests.', 'score': -60}","{'analysis': 'Strong advocacy for significant increases in defense spending and military capabilities.', 'score': 9}","{'analysis': 'Supportive of expanded executive powers during emergency situations.', 'score': 3}","{'analysis': 'Judicial reform is a key priority, but national security concerns are also prominent.', 'score': 70}","{'analysis': 'Willing to accept restrictions on civil liberties in the name of national security.', 'score': 7}","{'analysis': 'Balanced focus on domestic policy and international relations, with a slight lean towards domestic issues.', 'score': 20}"
AmiadCohen,3,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Professors of Law', 'The Israeli Academic Establishment', 'Judicial Oversight', 'Labor Unions', 'Anti-Zionist Parties']","['Douglas Murray', 'Ben Shapiro', 'Angus Maddison', 'Donald Trump', 'Kohelet Forum']",75,"['רמת הבורות הכלכלית של פרופסור למשפטים היא בלתי נתפסת ומעידה כנראה על רמת האקדמיה הישראלית (ובעיקר על ההטיה האידיאולוגית שלה שמונעת ממנה להבין עובדות)', 'מעולם לא פגשתי אנשים שלא מסכימים איתי. פעם בטעות פגשתי אדם כזה, אבל ברור שהוא היה אדם רשע לכן אני לא סופר את זה.']","['cynical', 'angry']","[""Promote Israel's identity as a Jewish nation-state"", 'Reduce judicial oversight and strengthen parliamentary power', 'Advocate for free-market economics and privatization']","Highly ideological, dismissive of opposing views, and willing to use aggressive rhetoric to defend their political agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a greater emphasis on national security issues compared to judicial reform, with frequent references to conflicts with Hezbollah, Hamas, and Iran.', 'score': 70}","{'analysis': 'Approximately 60% of the policy-focused posts deal with national security concerns, while the remaining 40% address economic and judicial reform issues.', 'score': 60}","{'analysis': 'The tone towards government oversight, particularly the judiciary, is highly critical, with calls for reduced oversight and stronger parliamentary power.', 'score': 8}","{'analysis': 'The tweets demonstrate a clear emphasis on collective security over individual rights, with a focus on military action and a dismissive attitude towards civil liberties.', 'score': 7}","{'analysis': 'There are no direct references to international law in the tweets, suggesting a disregard or skepticism towards the role of international institutions and norms.', 'score': -50}","{'analysis': 'The tweets indicate a strong priority on defense spending and military action, with calls for continued operations against Hezbollah and Hamas.', 'score': 8}","{'analysis': 'The tweets express support for reducing judicial oversight and strengthening parliamentary power, which could suggest a shift towards greater executive authority during emergency situations.', 'score': 3}","{'analysis': 'The tweets focus more on national security issues than judicial reform, with a clear emphasis on military action and a dismissive attitude towards the judiciary.', 'score': 70}","{'analysis': 'The tweets demonstrate a willingness to prioritize collective security over individual civil liberties, with a lack of concern for the impact of emergency measures on personal freedoms.', 'score': 7}","{'analysis': 'The tweets primarily focus on domestic political and security issues, with limited references to international relations or the global context.', 'score': 80}"
AmiadCohen,4,"['Advocating for privatization of education system', 'Criticizing government oversight and judicial power', ""Promoting Israel's identity as a Jewish nation-state""]","['Ministry of Education', 'Labor unions', 'Left-wing ideology']","['Kohelet Forum', 'Free-market economics', 'Reduced government regulation']",75,"['כל הפקידות של מערכת החינוך היא שמאל. איגודי עובדים זה שמאל. לשר החינוך בכל ממשלות ישראל יש אפס השפעה על מערכת החינוך.', 'אולי שמישהו בשמאל הישראלי יתעורר ויבין שצריך להפריט את מערכת החינוך.']","['angry', 'cynical']","['Privatize the education system', 'Reduce judicial oversight and strengthen parliamentary power']","Strongly ideological, distrustful of left-wing institutions and government oversight, advocates for free-market reforms and Israel's Jewish identity.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security-related issues, with a clear emphasis on reducing government control over education and promoting free-market policies.', 'score': 30}","{'analysis': 'The majority of policy posts are centered around economic and judicial issues, with relatively less focus on national security concerns.', 'score': 70}","{'analysis': 'The tone towards government oversight is highly critical, with a clear desire to reduce the power and influence of state institutions like the Ministry of Education.', 'score': 8}","{'analysis': 'There is a strong emphasis on individual rights and freedoms, particularly in the economic sphere, over collective security concerns.', 'score': 7}","{'analysis': 'There are no direct references to international law in the provided tweets, suggesting a focus on domestic policy over international considerations.', 'score': 0}","{'analysis': 'The tweets do not directly address defense spending, indicating that economic and judicial reforms are a higher priority than security-related issues.', 'score': 4}","{'analysis': 'The tweets express a desire to limit government power and oversight, including reducing the influence of the Ministry of Education, suggesting a skeptical view towards executive branch authority.', 'score': -3}","{'analysis': 'Judicial reform is a clear priority, with extensive criticism of the education system and calls for privatization, while security-related issues are largely absent from the tweets.', 'score': 80}","{'analysis': 'The tweets do not directly address attitudes towards civil liberties during emergency situations, focusing instead on economic and judicial reforms.', 'score': 5}","{'analysis': 'The tweets are almost entirely focused on domestic policy issues, with little to no mention of international relations or foreign policy concerns.', 'score': 90}"
AmiadCohen,5,"['Advocating for free-market economics and reduced government regulation', ""Promoting Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Kohelet Forum', 'The Movement for Quality Government in Israel', 'Ronen Bergman']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['לכבוש את כל השטח עד הליטאני, ולהודיע שאנחנו נשארים שם עד שחיזבאללה מפורק מנשקו. בנתיים ממשיכים להפציץ, לשרוף ולהרוס את כל הכפרים ששימשו כבסיסי צבא של חיזבאללה דרומית לליטאני. ממשיכים להפציץ את בירות והבקעא. ומחכים. מאותו הרגע הזמן פועל לטובתנו.', 'התנועה לאיכות השלטון מעריצה את ראש השירות החשאי כדי שהוא ישתמש בכוחו להדיח ראש ממשלה מכהן שנבחר בבחירות דמוקרטיות רק בגלל שהוא מהמפלגה היריבה. מאד ליברלי מצידם']","['cynical', 'angry']","['Advocating for free-market economics and reduced government regulation', ""Promoting Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","The user exhibits a strong ideological stance in favor of free-market economics, reduced government regulation, and strengthening Israel's Jewish national identity, while being highly critical of perceived threats to these goals from the judicial system and left-leaning political entities.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a clear emphasis on security-related topics, such as military operations against Hezbollah and the strategic importance of the Golan Heights, compared to discussions of judicial reform.', 'score': 80}","{'analysis': 'A significant portion of the posts focus on national security issues, such as military preparedness and confronting regional adversaries, rather than economic or judicial reform topics.', 'score': 70}","{'analysis': 'The user expresses a strong distrust of government oversight, particularly from the judiciary, and advocates for reducing its influence in favor of greater parliamentary power.', 'score': 8}","{'analysis': 'The tweets prioritize collective security and national interests over individual rights, with a focus on military strength and confronting perceived external threats.', 'score': 7}","{'analysis': 'There are limited references to international law, with the user instead emphasizing the need for Israel to act unilaterally to secure its strategic interests.', 'score': -50}","{'analysis': 'The user advocates for maintaining a strong military and defense budget, even at the expense of social welfare programs, as a key priority.', 'score': 8}","{'analysis': 'The user appears to support expanding executive powers, particularly in the realm of national security, while being critical of judicial oversight and constraints on the government.', 'score': 4}","{'analysis': 'The tweets place a significantly greater emphasis on national security concerns and military preparedness compared to discussions of judicial reform.', 'score': 80}","{'analysis': 'The user seems willing to accept greater restrictions on civil liberties during emergency situations, prioritizing collective security over individual rights.', 'score': 7}","{'analysis': 'The tweets focus more on domestic policy issues, such as the role of the judiciary and military preparedness, rather than international relations or foreign policy.', 'score': 60}"
AmiadCohen,6,"[""Promoting Israel's Jewish identity"", 'Advocating for reduced government regulation', 'Supporting judicial reform and parliamentary power']","['Kohelet Forum', 'Benjamin Netanyahu', 'Yair Lapid', 'Labor unions', 'Judicial oversight']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Free market economics', 'Educational autonomy']",75,"['אֶרְדּוֹף אוֹיְבַי וְאַשִּׂיגֵם וְלֹא אָשׁוּב עַד כַּלּוֹתָם', 'גרטה: אני רוצה להודות לחמאס על הסיוע בהצלת כדור הארץ וצמצום חתימת הפחמן של יהודים. פחות יהודים, פחות פליטות פד״ח.']","['angry', 'cynical']","[""Promote Israel's Jewish identity"", 'Reduce government regulation and oversight', 'Strengthen parliamentary power']","Strongly ideological, favoring nationalist and free-market policies while opposing labor unions, judicial oversight, and left-wing views.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The tweets show a clear focus on judicial reform over security issues, with multiple references to the Kohelet Forum's role in designing and promoting the 2023 judicial reform."", 'score': 80}","{'analysis': 'The majority of the posts focus on economic and judicial issues, with only a few references to security-related topics. This suggests a stronger emphasis on economic and judicial policy over national security.', 'score': 70}","{'analysis': 'The tweets express a clear opposition to judicial oversight and a desire to strengthen parliamentary power, indicating a shift towards reduced government oversight.', 'score': 8}","{'analysis': 'The tweets prioritize the collective identity of Israel as a Jewish nation-state over individual rights, suggesting a shift towards emphasizing national security and collective interests over individual liberties.', 'score': 7}","{'analysis': 'There are no explicit references to international law in the tweets, suggesting a disregard or dismissal of international legal frameworks.', 'score': -80}","{'analysis': 'The tweets do not directly address defense spending, but the overall focus on free-market economics and reduced government regulation implies a potential shift towards lower priority for defense spending.', 'score': 4}","{'analysis': 'The tweets express support for reduced judicial oversight and stronger parliamentary power, which could indicate a shift towards greater executive powers and a weakening of checks and balances.', 'score': 3}","{'analysis': ""The tweets clearly prioritize judicial reform over security issues, with multiple references to the Kohelet Forum's role in designing and promoting the 2023 judicial reform."", 'score': 90}","{'analysis': 'The tweets do not directly address changes in attitude towards civil liberties during emergency situations, but the overall focus on reducing government oversight and strengthening parliamentary power suggests a potential for increased restrictions on civil liberties.', 'score': 7}","{'analysis': 'The tweets primarily focus on domestic policy issues, such as judicial reform and economic policies, with limited references to international relations. This suggests a stronger emphasis on domestic policy over international affairs.', 'score': 80}"
AmiadCohen,7,"['Advocating for reduced judicial oversight', ""Promoting Israel's Jewish nation-state identity"", 'Opposing labor unions and supporting privatization']","['Benny Gantz', 'Yair Lapid', 'Ehud Barak', 'Kohelet Forum']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['עד שבג״ץ יגיד שאסור לירות שם כי יש מפגינים והוראות הפתיחה באש לא חוקיות', 'אתה מוזמן לחלוק ולהתווכח. אני לא רואה נזק וחושב שישראל תהיה טובה יותר אם תאמץ את העקרונות השמרניים לניהול היחסים בין הפרט לכלל במדינה.']","['cynical', 'angry']","['Reduce judicial oversight', 'Strengthen parliamentary power', ""Promote Israel's Jewish identity""]","Highly ideological, distrustful of the judiciary and supportive of reducing its power, focused on advancing a nationalist, pro-business agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The user frequently references security-related terms like 'Hamas', 'Hezbollah', and 'military', indicating a strong focus on national security issues. However, they also devote significant attention to judicial reform, suggesting a balanced approach."", 'score': 60}","{'analysis': ""Approximately 60% of the user's posts focus on national security issues, with the remaining 40% addressing economic and judicial reform topics."", 'score': 60}","{'analysis': 'The user expresses growing skepticism and frustration towards government oversight, particularly of the military and intelligence agencies. They argue for reduced judicial and parliamentary control.', 'score': 7}","{'analysis': 'The user prioritizes collective security over individual rights, advocating for measures that would limit judicial oversight and increase state power, even at the expense of civil liberties.', 'score': 6}","{'analysis': 'The user makes few references to international law, suggesting a more nationalist, unilateral approach to security issues that is less concerned with global norms and institutions.', 'score': -40}","{'analysis': ""The user appears to support increased defense spending and military capabilities, viewing this as essential for Israel's security in the face of regional threats."", 'score': 8}","{'analysis': ""The user expresses support for expanding the executive branch's emergency powers, arguing that this is necessary to effectively address security challenges."", 'score': 3}","{'analysis': 'The user places a higher priority on judicial reform than on security sector reform, suggesting that their primary focus is on limiting the power of the judiciary rather than addressing underlying security issues.', 'score': 70}","{'analysis': 'The user demonstrates a willingness to accept restrictions on civil liberties during emergency situations, prioritizing collective security over individual rights.', 'score': 7}","{'analysis': ""The user's posts concentrate more on domestic policy issues, particularly judicial reform and economic matters, rather than international relations and foreign policy."", 'score': 20}"
AmiadCohen,8,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Journalists in Israel', 'Leftist politicians', 'Judicial oversight']","['Mark Levin', 'Kohelet Forum', 'Judicial reform']",75,"['למה צריך להגיש נגדם כתבי אישום? הם תחת חוק הלב״חים ולא הדין הפלילי. צריך לצבוע את המפתח לכלוב שלהם בכחול ולזרוק לים', 'כולככככככם שומרי סף (רק החברים של יניב רוזנאי ותומכי היוריסטיקראטיה)']","['cynical', 'angry']","[""Promote Israel's identity as a Jewish nation-state"", 'Reduce judicial oversight and strengthen parliamentary power', 'Advocate for free-market economics and privatization']","The user exhibits a strong ideological commitment to free-market economics, reduced government regulation, and promoting Israel's Jewish identity. They are highly critical of the media, leftist politicians, and judicial oversight, displaying an antagonistic and cynical tone.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The user frequently references security-related terms like 'Hamas', 'Hezbollah', and 'Arab Spring', indicating a focus on national security issues. However, they also devote significant attention to judicial reform and reducing judicial oversight, suggesting a balance between security and judicial concerns."", 'score': 60}","{'analysis': ""Approximately 40% of the user's posts focus on national security issues, while 60% address economic and judicial reform topics. This suggests a greater emphasis on economic and judicial policy compared to security matters."", 'score': 40}","{'analysis': ""The user's tone towards government oversight becomes increasingly antagonistic, expressing a desire to reduce judicial oversight and strengthen parliamentary power. This indicates a shift towards more limited government oversight and accountability."", 'score': 8}","{'analysis': ""The user's focus on promoting Israel's Jewish identity and reducing judicial oversight suggests a greater emphasis on collective security and national interests over individual rights and liberties."", 'score': 6}","{'analysis': ""The user makes limited references to international law, primarily in the context of criticizing the 'Sykes-Picot' agreements and the potential for the 'Arab Spring' to lead to the fragmentation of Arab states. This indicates a skeptical view of the relevance of international law."", 'score': -30}","{'analysis': 'The user advocates for continued military spending and the need to prepare the IDF for potential conflicts with neighboring states, suggesting a high priority on defense spending even in the face of economic challenges.', 'score': 8}","{'analysis': ""The user's support for reducing judicial oversight and strengthening parliamentary power implies a willingness to grant the executive branch greater emergency powers, though they do not explicitly endorse this shift."", 'score': 3}","{'analysis': ""The user devotes significant attention to both judicial reform and national security issues, suggesting a balanced focus on these two policy areas. However, their strong ideological commitment to the Kohelet Forum's agenda indicates a slightly greater emphasis on judicial reform."", 'score': 60}","{'analysis': ""The user's focus on national security and willingness to grant the executive branch greater powers during emergencies suggests a greater acceptance of civil liberties restrictions in the name of collective security."", 'score': 7}","{'analysis': ""The user's posts primarily address domestic Israeli issues, such as judicial reform and economic policy, with limited references to international relations. This indicates a greater focus on domestic policy compared to international affairs."", 'score': 70}"
AmiadCohen,9,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Kohelet Forum', 'Yiniv Rozenai', 'Aharon Barak']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['תומך שלטון המיעוט היוריסטיקרטי מנסה להגדיר מי יכול להחליט לצאת למלחמה . אז בדמוקרטיה, כמו שאנשים ליברלים מגדירים, יש רק סוג אחד של אנשים שיכול להחליט לצאת למלחמה - נבחרי ציבור. הבעיה שרהב לא אוהב את שמחה, ואת הציבור ששמחה מייצג, אז כאנטי דמוקרט מצוי, הוא מבטל את הלגיטימיות של נציגי ציבור שהוא לא מסכים איתם. בושה וחרפה', 'מעבר לתוכן המכוער, לא מביך אותך הסגנון? אתה לא מרגיש מובך להתבטא פומבית בצורה כזאת בהמית? פשוט עצוב']","['cynical', 'frustrated']","['Reducing government regulation and oversight', ""Promoting Israel's identity as a Jewish nation-state""]","Strongly ideological, with a focus on free-market economics and reducing government power, particularly in the judicial system. Highly critical of those who disagree with their views.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security-related issues, with a strong emphasis on reducing judicial oversight and increasing parliamentary power.', 'score': 80}","{'analysis': 'The majority of the policy posts focus on economic and judicial issues, with less emphasis on national security concerns.', 'score': 70}","{'analysis': 'The tone towards government oversight, particularly the judiciary, is highly critical, with a push to reduce its power and influence.', 'score': 8}","{'analysis': 'There is a clear shift towards prioritizing collective security and national identity over individual rights and liberties.', 'score': 7}","{'analysis': ""There are limited references to international law, with a focus on promoting Israel's sovereignty and independence from external oversight."", 'score': -60}","{'analysis': 'The economic policy recommendations suggest a lower priority for defense spending, with a focus on reducing government regulation and increasing privatization.', 'score': 3}","{'analysis': 'The tweets indicate a shift towards supporting increased executive powers, particularly in the context of reducing judicial oversight.', 'score': 3}","{'analysis': 'The emphasis is clearly on judicial reform, with less focus on security-related issues.', 'score': 80}","{'analysis': 'The tweets suggest a willingness to restrict civil liberties during emergency situations in order to prioritize collective security.', 'score': 7}","{'analysis': 'The focus is predominantly on domestic policy issues, with limited attention paid to international relations or foreign policy concerns.', 'score': 80}"
