username,batch_id,narratives,attacked_entities,protected_entities,toxicity_level,toxic_examples,emotional_tones,stated_goals,psychological_profile,confidence_ratings,confidence_explanation,security_vs_judicial,security_vs_economic,government_oversight,individual_vs_collective,international_law_refs,defense_budget_priority,executive_powers,judicial_vs_security,emergency_restrictions,domestic_vs_international
AmiadCohen,0,"['Advocating for reduced judicial oversight and stronger parliamentary power', ""Promoting Israel's identity as a Jewish nation-state"", 'Opposing labor unions and supporting privatization']","['Kohelet Forum', 'Labor unions', 'Judicial system']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin']",75,"['אם זה הסרטון שאתם מדברים עליו, הוא לא אומר מה שאתם רוצים שהוא יגיד.', 'מי אתם נתינים נבחרים שתזכו להביע את עמדתכם מול בית המשפט??? אז מה אם נתינים אחרים בחרו בכם???? זה לא שכונה פה, זאת דמוקרטיה !!!!!!!!!!']","['cynical', 'frustrated']","['Reduce judicial oversight', 'Strengthen parliamentary power', ""Promote Israel's Jewish identity""]","Highly ideological, with a strong belief in free-market economics and reduced government regulation. Distrustful of the judicial system and labor unions, and focused on promoting Israel's Jewish national identity.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a balance between security-related terms and judicial reform terms, indicating a focus on both national security and judicial issues.', 'score': 50}","{'analysis': 'Approximately 40% of the policy-focused posts discuss national security, while 60% focus on economic and judicial issues.', 'score': 60}","{'analysis': 'The tone towards government oversight is increasingly critical, with a desire to reduce judicial oversight and strengthen parliamentary power.', 'score': 8}","{'analysis': ""There is a clear shift in emphasis from individual rights towards collective security, with a focus on strengthening the state's power and reducing external oversight."", 'score': 7}","{'analysis': 'References to international law are limited, with a greater focus on domestic policy and national interests.', 'score': -20}","{'analysis': 'The tweets indicate a high priority on defense spending and military capabilities to address security threats.', 'score': 9}","{'analysis': 'There is an openness to granting the executive branch increased emergency powers to address security challenges.', 'score': 3}","{'analysis': 'Judicial reform appears to be the primary focus, with security issues taking a secondary role in the overall policy agenda.', 'score': 70}","{'analysis': 'The tweets suggest a willingness to restrict civil liberties during emergency situations in the name of collective security.', 'score': 7}","{'analysis': 'The emphasis is predominantly on domestic policy issues, with limited attention paid to international relations and global affairs.', 'score': 80}"
AmiadCohen,1,"['Advocating for reduced judicial oversight and stronger parliamentary power', ""Promoting Israel's identity as a Jewish nation-state"", 'Opposing labor unions and supporting privatization']","['Kohelet Forum', 'Amiad Cohen']","['Benjamin Netanyahu', 'Yariv Levin', 'Religious Zionism Party']",80,"['לא משנה כמה המנהיגים הפוליטיים של הימין טיפשים, כשזאת האלטרנטיבה, הם ימשיכו להוביל את המדינה לנצח.', 'את ההערכה שלי לחליווה והרצי הלוי איבדתי מזמן. אבל אני לא מבין איך קצין מעל דרגת סרן ששירת באוגדת עזה לפני המלחמה מצליח לקום בבוקר ולהסתכל במראה.']","['cynical', 'angry']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and increasing parliamentary power']","Highly critical of the political left and supportive of the right-wing agenda, including reducing government regulation, weakening labor unions, and strengthening Israel's Jewish identity.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform than security issues, with a greater emphasis on reducing judicial oversight and increasing parliamentary power.', 'score': 70}","{'analysis': 'The majority of the posts focus on judicial and political issues, with less emphasis on economic or security matters.', 'score': 30}","{'analysis': 'The tone towards government oversight is highly critical, with a desire to reduce judicial oversight and increase parliamentary power.', 'score': 8}","{'analysis': 'The posts prioritize the collective identity of Israel as a Jewish nation-state over individual rights and liberties.', 'score': 7}","{'analysis': 'There are no explicit references to international law in the tweets, suggesting a disregard or dismissal of such frameworks.', 'score': -50}","{'analysis': 'The tweets do not directly address defense spending, focusing more on judicial and political issues.', 'score': 5}","{'analysis': 'The tweets advocate for reducing judicial oversight and increasing parliamentary power, which could imply a desire for greater executive authority.', 'score': 3}","{'analysis': 'The tweets prioritize judicial reform over security concerns, with a clear emphasis on reducing judicial oversight and strengthening the legislative branch.', 'score': 80}","{'analysis': 'The tweets do not directly address attitudes towards civil liberties during emergency situations.', 'score': 5}","{'analysis': 'The tweets focus primarily on domestic political and judicial issues, with little to no mention of international relations or foreign policy.', 'score': 90}"
AmiadCohen,2,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Ronen Reuven', 'Yair Lapid', 'Kohelet Forum']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin']",75,"['פתית שלג רך ועדין שכמותו. שואלים שאלה והוא נמס 🫠', 'כל מי שלא מסכים איתי הוא מכונת רעל. #זאת_הרמה']","['cynical', 'angry']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and strengthening parliamentary power']","Strongly ideological, with a focus on advancing a nationalist, free-market agenda and reducing government/judicial oversight.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a balance between security-related terms and judicial reform topics, with a slight emphasis on the latter.', 'score': 60}","{'analysis': 'Approximately 40% of the policy-focused posts discuss national security issues, while 60% focus on economic and judicial reform topics.', 'score': 60}","{'analysis': 'The tone towards government oversight is increasingly critical, with a desire to reduce judicial checks on parliamentary power.', 'score': 8}","{'analysis': 'There is a clear shift in emphasis from individual rights towards prioritizing collective security and national identity.', 'score': 6}","{'analysis': 'References to international law are limited, with a focus on advancing a nationalist agenda over adherence to global norms.', 'score': -40}","{'analysis': 'There are clear calls for significantly increasing defense spending and military capabilities, seen as critical to the nationalist agenda.', 'score': 9}","{'analysis': 'The tone suggests increasing comfort with granting expanded emergency powers to the executive branch to bypass judicial oversight.', 'score': 3}","{'analysis': 'Judicial reform appears to be the primary focus, with security issues playing a supporting role in the overall nationalist agenda.', 'score': 70}","{'analysis': 'There are indications of a willingness to restrict civil liberties during perceived emergencies in order to advance the nationalist program.', 'score': 7}","{'analysis': 'The emphasis is heavily weighted towards domestic policy issues, with international relations playing a secondary role in the overall agenda.', 'score': 80}"
AmiadCohen,3,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Professors of Law', 'The Israeli Academic Establishment', 'Judicial Oversight', 'Labor Unions', 'Opponents of Judicial Reform']","['Douglas Murray', 'Benjamin Netanyahu', 'Kohelet Forum', 'Free Market Economics', 'Zionist Ideology']",75,"['רמת הבורות הכלכלית של פרופסור למשפטים היא בלתי נתפסת ומעידה כנראה על רמת האקדמיה הישראלית (ובעיקר על ההטיה האידיאולוגית שלה שמונעת ממנה להבין עובדות)', 'מעולם לא פגשתי אנשים שלא מסכימים איתי. פעם בטעות פגשתי אדם כזה, אבל ברור שהוא היה אדם רשע לכן אני לא סופר את זה.']","['cynical', 'angry']","[""Promote Israel's identity as a Jewish nation-state"", 'Reduce judicial oversight and strengthen parliamentary power', 'Advocate for free-market economics and privatization']","Strongly ideological, dismissive of opposing views, and willing to use aggressive rhetoric to defend their political agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a higher frequency of security-related terms compared to judicial reform terms, indicating a focus on national security issues.', 'score': 70}","{'analysis': 'Approximately 60% of the policy-focused posts discuss national security issues, while the remaining 40% focus on economic and judicial reform topics.', 'score': 60}","{'analysis': 'The tone towards government oversight, particularly the judiciary, is highly critical and advocates for reduced oversight and increased parliamentary power.', 'score': 8}","{'analysis': ""The tweets demonstrate a clear emphasis on collective security over individual rights, with a focus on strengthening the state's power and reducing checks on its authority."", 'score': 7}","{'analysis': 'There are few references to international law, and the overall tone suggests a disregard for or dismissal of international legal frameworks in favor of a nationalist, unilateral approach to security.', 'score': -60}","{'analysis': ""The tweets advocate for increased defense spending and a more aggressive military posture, with a focus on decisively defeating Israel's enemies."", 'score': 8}","{'analysis': ""The tweets express support for expanding the executive branch's emergency powers and reducing checks on its authority, particularly in the realm of national security."", 'score': 3}","{'analysis': 'The emphasis on judicial reform is secondary to the focus on national security issues, with the tweets suggesting that security concerns should take precedence over judicial oversight.', 'score': 70}","{'analysis': 'The tweets indicate a willingness to restrict civil liberties and individual rights in the name of collective security, particularly during perceived emergency situations.', 'score': 7}","{'analysis': 'The tweets demonstrate a stronger focus on domestic policy issues, particularly national security and judicial reform, compared to international relations.', 'score': 60}"
AmiadCohen,4,"['Advocating for reduced government control over education', 'Criticizing left-wing influence in the education system', 'Promoting privatization and free-market economics']","['Ministry of Education', ""Teachers' unions"", 'Left-wing ideology']","['Kohelet Forum', 'Douglas Murray', 'Ben Shapiro']",70,"['כל הפקידות של מערכת החינוך היא שמאל. איגודי עובדים זה שמאל. לשר החינוך בכל ממשלות ישראל יש אפס השפעה על מערכת החינוך. אין לו יכולת להשפיע על מימון, אין לו יכולת להשפיע על תכנים. הוא עציץ במשרד. אז כן, שני החסמים העיקרים לתיקון מערכת החינוך הם עמוק בשמאל. משרד החינוך וארגוני המורים', 'אולי שמישהו בשמאל הישראלי יתעורר ויבין שצריך להפריט את מערכת החינוך. כי שר החינוך לא יכול להיות אחראי לכל מערכת שעות. תנו להורים להיות הלקוח ולהחליט לאן הם ישלחו את הילדים ואיך זה יתנהל. אבל התפיסה הקומוניסטית של השמאל בישראל מכריחה אותו לתת לממשלה את כל הכח. לא נתפס']","['cynical', 'frustrated']","['Privatize the education system', 'Reduce government control over education']","The user exhibits a strong anti-left, pro-free market ideology, and is highly critical of the government's influence over the education system.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on judicial reform and education policy than on security-related issues.', 'score': 30}","{'analysis': 'The majority of the posts are focused on economic and education policy, with less emphasis on national security issues.', 'score': 30}","{'analysis': 'The user expresses a clear desire to reduce government oversight and control, particularly in the education sector.', 'score': 8}","{'analysis': 'The user prioritizes individual rights and freedoms over collective security concerns, advocating for reduced government intervention.', 'score': 7}","{'analysis': 'There are no references to international law or norms in the provided tweets.', 'score': 0}","{'analysis': 'The tweets do not directly address defense spending or budgetary priorities.', 'score': 5}","{'analysis': 'The user does not express a clear stance on the use of executive powers during emergency situations.', 'score': 3}","{'analysis': ""The user's focus is primarily on judicial reform and reducing government control over education, with less emphasis on security-related issues."", 'score': 70}","{'analysis': ""The tweets do not directly address the user's stance on civil liberties during emergency situations."", 'score': 5}","{'analysis': ""The user's focus is predominantly on domestic policy issues, with little to no discussion of international relations."", 'score': 80}"
AmiadCohen,5,"['Advocating for free-market economics and reduced government regulation', ""Promoting Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Kohelet Forum', 'The Movement for Quality Government in Israel', 'Ronen Bergman']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['לכבוש את כל השטח עד הליטאני, ולהודיע שאנחנו נשארים שם עד שחיזבאללה מפורק מנשקו. בנתיים ממשיכים להפציץ, לשרוף ולהרוס את כל הכפרים ששימשו כבסיסי צבא של חיזבאללה דרומית לליטאני. ממשיכים להפציץ את בירות והבקעא. ומחכים. מאותו הרגע הזמן פועל לטובתנו.', 'התנועה לאיכות השלטון מעריצה את ראש השירות החשאי כדי שהוא ישתמש בכוחו להדיח ראש ממשלה מכהן שנבחר בבחירות דמוקרטיות רק בגלל שהוא מהמפלגה היריבה. מאד ליברלי מצידם']","['cynical', 'angry']","['Advocating for free-market economics and reduced government regulation', ""Promoting Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","The tweets reflect a strong ideological stance in favor of free-market economics, reduced government regulation, and a Jewish national identity for Israel, while opposing judicial oversight and supporting greater parliamentary power.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets focus more on security-related issues such as the conflict with Hezbollah and Iran, rather than judicial reform.', 'score': 70}","{'analysis': 'The majority of the policy posts focus on national security concerns, with less emphasis on economic or judicial issues.', 'score': 80}","{'analysis': 'The tone towards government oversight, particularly the judiciary, becomes increasingly critical and antagonistic, reflecting a desire to reduce its influence.', 'score': 8}","{'analysis': 'The tweets prioritize collective security and national interests over individual rights, reflecting a shift towards a more authoritarian approach.', 'score': 7}","{'analysis': 'There are few references to international law, suggesting a disregard for or dismissal of its relevance in the context of the tweets.', 'score': -50}","{'analysis': 'The tweets advocate for maintaining a strong military and defense budget, even at the expense of social welfare programs.', 'score': 8}","{'analysis': ""The tweets express support for expanding the executive branch's powers, particularly in the context of national security, at the expense of judicial oversight."", 'score': 4}","{'analysis': 'The tweets place a greater emphasis on national security concerns than on judicial reform, suggesting it is a higher priority.', 'score': 70}","{'analysis': 'The tweets indicate a willingness to accept restrictions on civil liberties during emergency situations, prioritizing collective security over individual rights.', 'score': 7}","{'analysis': 'The tweets focus more on domestic policy issues, such as the conflict with Hezbollah and the role of the judiciary, rather than international relations.', 'score': 70}"
AmiadCohen,6,"[""Promoting Israel's Jewish identity"", 'Advocating for reduced government regulation', 'Supporting judicial reform and parliamentary power']","['Kohelet Forum', 'Benjamin Netanyahu', 'Yair Lapid', 'Benny Gantz', 'Gabi Ashkenazi']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party', 'Amiad Cohen', 'Douglas Murray']",75,"['אֶרְדּוֹף אוֹיְבַי וְאַשִּׂיגֵם וְלֹא אָשׁוּב עַד כַּלּוֹתָם', 'גרטה: אני רוצה להודות לחמאס על הסיוע בהצלת כדור הארץ וצמצום חתימת הפחמן של יהודים. פחות יהודים, פחות פליטות פד״ח.']","['angry', 'cynical']","[""Promote Israel's Jewish identity"", 'Reduce government regulation and oversight', 'Strengthen parliamentary power over judiciary']","Strongly nationalistic, pro-free market, and supportive of reducing judicial oversight in favor of greater legislative power.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a greater emphasis on security-related topics compared to judicial reform, with frequent references to military operations, threats from Iran, and the need for a strong national defense.', 'score': 70}","{'analysis': 'While some tweets touch on economic issues like labor unions and privatization, the majority of the content focuses on national security matters, suggesting a greater policy emphasis on security over economic/judicial reforms.', 'score': 80}","{'analysis': 'The tweets express a clear disdain for government oversight and a desire to reduce judicial power in favor of stronger parliamentary control, indicating a shift towards less government accountability.', 'score': 8}","{'analysis': 'The tweets prioritize the collective security of the Jewish nation-state over individual rights, with calls for aggressive military action and a willingness to sacrifice civil liberties in the name of national defense.', 'score': 7}","{'analysis': 'There are no explicit references to international law in the tweets, suggesting a disregard or dismissal of such frameworks in favor of a more unilateral, nationalist approach to security and policy.', 'score': -80}","{'analysis': 'The tweets do not directly address defense spending, but the strong emphasis on national security and military power implies a continued or increased priority on defense budgets.', 'score': 8}","{'analysis': 'The tweets express support for reducing judicial oversight and strengthening parliamentary power, which could enable the executive branch to exercise greater emergency powers with less checks and balances.', 'score': 4}","{'analysis': 'The tweets focus much more heavily on national security issues compared to judicial reform, suggesting that security concerns take precedence over the proposed changes to the legal system.', 'score': 80}","{'analysis': 'The tweets indicate a willingness to restrict civil liberties and individual rights in the name of collective security, especially during perceived emergencies or conflicts.', 'score': 8}","{'analysis': 'The tweets primarily address domestic Israeli politics and security, with limited references to international relations or the global context, suggesting a more inward-looking, nationalist policy focus.', 'score': 70}"
AmiadCohen,7,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Benny Gantz', 'Yair Lapid', 'Ehud Barak', 'Naftali Bennett', 'Kohelet Forum']","['Benjamin Netanyahu', 'Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",75,"['עד שבג״ץ יגיד שאסור לירות שם כי יש מפגינים והוראות הפתיחה באש לא חוקיות', 'אתה מוזמן לחלוק ולהתווכח. אני לא רואה נזק וחושב שישראל תהיה טובה יותר אם תאמץ את העקרונות השמרניים לניהול היחסים בין הפרט לכלל במדינה.']","['cynical', 'angry']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and strengthening parliamentary power']","Strongly ideological, distrustful of the judiciary and opposition, and willing to use confrontational rhetoric to advance their agenda.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The user frequently discusses security-related issues, particularly regarding the conflict with Hamas and Hezbollah, in addition to advocating for judicial reform.', 'score': 80}","{'analysis': ""The majority of the user's posts focus on national security concerns, with less emphasis on economic or judicial reform issues."", 'score': 70}","{'analysis': 'The user expresses a strong distrust of government oversight, particularly of the judiciary, and advocates for reducing its influence.', 'score': 8}","{'analysis': 'The user prioritizes collective security over individual rights, arguing that tough measures are necessary to counter existential threats.', 'score': 7}","{'analysis': ""The user makes few references to international law, instead emphasizing the need for unilateral action to ensure Israel's security."", 'score': -60}","{'analysis': ""The user supports maintaining or increasing defense spending, viewing it as essential for Israel's security in the face of regional threats."", 'score': 8}","{'analysis': 'The user appears to favor granting the executive branch more emergency powers to address security challenges, even at the expense of judicial oversight.', 'score': 3}","{'analysis': ""The user's primary focus is on security reform, with judicial reform being a secondary concern in the context of strengthening the government's ability to address threats."", 'score': 70}","{'analysis': 'The user is willing to accept restrictions on civil liberties during emergency situations, prioritizing collective security over individual rights.', 'score': 7}","{'analysis': ""The user's posts concentrate more on domestic security issues than international relations, reflecting a focus on addressing perceived threats within Israel's borders."", 'score': 70}"
AmiadCohen,8,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Journalists in Israel', 'Leftist politicians', 'Judicial oversight']","['Kohelet Forum', 'Mark Levin', 'Judicial reform']",75,"['למה צריך להגיש נגדם כתבי אישום? הם תחת חוק הלב״חים ולא הדין הפלילי. צריך לצבוע את המפתח לכלוב שלהם בכחול ולזרוק לים', 'כולככככככם שומרי סף (רק החברים של יניב רוזנאי ותומכי היוריסטיקראטיה)']","['cynical', 'angry']","[""Promoting Israel's identity as a Jewish nation-state"", 'Reducing judicial oversight and strengthening parliamentary power']","Strongly ideological, distrustful of mainstream media and political opposition, supportive of nationalist and free-market policies","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': ""The user frequently references security-related terms like 'enemy', 'war', and 'Hamas', indicating a focus on national security issues. However, they also devote significant attention to judicial reform and reducing judicial oversight, suggesting a balance between security and judicial policy concerns."", 'score': 60}","{'analysis': ""While the user is critical of the government's economic policies, they argue that economic reforms should be pursued in parallel with the military campaign against Israel's enemies. This suggests a focus on national security as the primary policy concern, with economic issues as a secondary consideration."", 'score': 70}","{'analysis': 'The user expresses strong support for reducing judicial oversight and increasing parliamentary power, indicating a shift towards less government oversight and more direct political control.', 'score': 8}","{'analysis': ""The user's emphasis on national security and the need to 'defeat the enemy' suggests a greater prioritization of collective security over individual rights and liberties."", 'score': 6}","{'analysis': 'The user dismisses international law as primarily a political rather than legal domain, indicating a skeptical attitude towards the relevance of international law in the Israeli-Palestinian conflict.', 'score': -50}","{'analysis': ""The user argues that economic reforms should not come at the expense of continued military spending and the 'defeat of the enemy', suggesting a high priority placed on defense spending."", 'score': 8}","{'analysis': ""The user's support for reducing judicial oversight and strengthening parliamentary power implies a desire for greater executive authority, though they do not explicitly advocate for expanded emergency powers."", 'score': 3}","{'analysis': 'While the user is focused on judicial reform, they consistently frame it within the context of national security concerns, suggesting that security issues take precedence over judicial reform as a policy priority.', 'score': 70}","{'analysis': ""The user's emphasis on national security and the need to 'defeat the enemy' suggests a willingness to accept certain restrictions on civil liberties during emergency situations, though they do not explicitly advocate for such measures."", 'score': 7}","{'analysis': ""The user's focus is primarily on domestic Israeli politics and policy, with limited references to international relations or the broader regional context. This suggests a greater emphasis on domestic concerns over international considerations."", 'score': 80}"
AmiadCohen,9,"['Promoting free-market economics and reduced government regulation', ""Advocating for Israel's identity as a Jewish nation-state"", 'Supporting reduced judicial oversight and stronger parliamentary power']","['Kohelet Forum', 'Yiniv Rosenai', 'Aharon Barak']","['Simcha Rothman', 'Yariv Levin', 'Religious Zionism Party']",80,"['תומך שלטון המיעוט היוריסטיקרטי מנסה להגדיר מי יכול להחליט לצאת למלחמה . אז בדמוקרטיה, כמו שאנשים ליברלים מגדירים, יש רק סוג אחד של אנשים שיכול להחליט לצאת למלחמה - נבחרי ציבור. הבעיה שרהב לא אוהב את שמחה, ואת הציבור ששמחה מייצג, אז כאנטי דמוקרט מצוי, הוא מבטל את הלגיטימיות של נציגי ציבור שהוא לא מסכים איתם. בושה וחרפה', 'מעבר לתוכן המכוער, לא מביך אותך הסגנון? אתה לא מרגיש מובך להתבטא פומבית בצורה כזאת בהמית? פשוט עצוב']","['angry', 'cynical']","['Reducing government regulation and oversight', ""Promoting Israel's identity as a Jewish nation-state""]","Strongly ideological, with a focus on free-market economics, reduced government power, and promoting a specific vision of Israel's national identity.","{'narratives_confidence': 70, 'attacked_entities_confidence': 70, 'protected_entities_confidence': 70, 'emotional_tones_confidence': 70, 'stated_goals_confidence': 70, 'overall_confidence': 70}",Analysis completed with moderate confidence due to available data,"{'analysis': 'The tweets show a higher frequency of terms related to judicial reform compared to security-related terms.', 'score': 70}","{'analysis': 'The majority of the policy posts focus on economic and judicial issues, with less emphasis on national security.', 'score': 30}","{'analysis': 'The tweets express a clear desire to reduce government oversight and increase parliamentary power.', 'score': 8}","{'analysis': 'The tweets prioritize collective security and national identity over individual rights.', 'score': 7}","{'analysis': 'There are no significant references to international law in the tweets, suggesting a focus on domestic policy.', 'score': -20}","{'analysis': 'The tweets do not indicate a clear position on defense spending, with the focus being more on economic reforms.', 'score': 3}","{'analysis': 'The tweets express a desire to limit the power of the judiciary, which could imply a shift towards greater executive powers.', 'score': 3}","{'analysis': 'The tweets prioritize judicial reform over security-related issues.', 'score': 80}","{'analysis': 'The tweets do not directly address civil liberties during emergency situations.', 'score': 4}","{'analysis': 'The tweets are primarily focused on domestic policy issues, with little mention of international relations.', 'score': 80}"
